ringnr,hatchyear,lastyear,firstisland,lastisland,HelgelandSNPisland
8N73149,2012,2013,691,691, 
8N73150,2012,2015,691,691, 
8N73151,2012,2013,691,691, 
8N73152,2012,2015,691,691, 
8N73153,2012,2013,691,691, 
8N73154,2012,2013,691,691, 
8N73155,2012,2014,691,691, 
8N73156,2012,2013,691,691, 
8N73157,2012,2013,691,691, 
8N73158,2012,2013,691,691, 
8N73159,2012,2015,691,691, 
8N73160,2012,2013,691,691, 
8N73161,2012,2015,691,691, 
8N73162,2012,2013,691,691, 
8N73163,2012,2015,691,691, 
8N73164,2012,2013,691,691, 
8N73165,2012,2013,691,691, 
8N73166,2012,2015,691,691, 
8N73167,2012,2013,691,691, 
8N73168,2012,2013,691,691, 
8N73169,2012,2014,691,691, 
8N73170,2012,2014,691,691, 
8N73171,2012,2013,691,691, 
8N73172,2012,2013,691,691, 
8N73173,2012,2013,691,691, 
8N73174,2012,2015,691,691, 
8N73175,2012,2013,691,691, 
8N73176,2012,2013,691,691, 
8N73177,2012,2013,691,691, 
8N73178,2012,2013,691,691, 
8N73179,2012,2015,691,691, 
8N73180,2012,2013,68,68, 
8N73181,2012,2013,68,68, 
8N73182,2012,2013,68,68, 
8N73183,2012,2013,68,68, 
8N73184,2012,2014,68,68, 
8N73185,2012,2013,68,68, 
8N73186,2012,2013,68,68, 
8N73187,2012,2014,68,68, 
8N73188,2012,2014,68,68, 
8N73189,2012,2013,68,68, 
8N73190,2012,2013,68,68, 
8N73191,2012,2014,68,68, 
8N73192,2012,2013,68,68, 
8N73193,2012,2014,68,68, 
8N73194,2012,2014,68,68, 
8N73195,2012,2014,68,68, 
8N73196,2012,2013,68,68, 
8N73197,2012,2013,68,68, 
8N73198,2012,2014,68,68, 
8N73199,2012,2015,68,68, 
8N73200,2012,2014,68,68, 
8N73201,2012,2014,23,23,1
8N73202,2012,2012,23,23,1
8N73203,2012,2012,23,23,1
8N73204,2012,2014,23,23,1
8N73205,2012,2012,23,23,1
8N73206,2012,2014,23,23,1
8N73207,2012,2013,23,23,1
8N73208,2012,2013,61,61, 
8N73209,2012,2014,61,61, 
8N73210,2012,2013,61,61, 
8N73211,2012,2013,61,61, 
8N73212,2012,2013,61,61, 
8N73213,2012,2013,61,61, 
8N73214,2012,2014,61,61, 
8N73215,2012,2013,61,61, 
8N73216,2012,2013,61,61, 
8N73217,2012,2014,61,61, 
8N73218,2012,2013,61,61, 
8N73219,2012,2014,61,61, 
8N73220,2012,2014,61,61, 
8N73221,2012,2014,61,61, 
8N73222,2012,2013,61,61, 
8N73223,2012,2014,61,61, 
8N73224,2012,2013,61,61, 
8N73225,2012,2013,61,61, 
8N73226,2012,2014,61,61, 
8N73227,2012,2014,61,61, 
8N73228,2012,2013,61,61, 
8N73229,2012,2014,61,61, 
8N73230,2012,2014,61,61, 
8N73231,2012,2013,61,61, 
8N73232,2012,2013,61,61, 
8N73233,2012,2014,61,61, 
8N73234,2012,2014,61,61, 
8N73235,2012,2013,61,61, 
8N73236,2012,2013,61,61, 
8N73237,2012,2013,61,61, 
8N73238,2012,2013,61,61, 
8N73239,2012,2013,61,61, 
8N73240,2012,2013,61,61, 
8N73241,2012,2013,61,61, 
8N73242,2012,2013,61,61, 
8N73243,2012,2014,67,67, 
8N73244,2012,2014,67,67, 
8N73245,2012,2014,67,67, 
8N73246,2012,2015,67,67, 
8N73247,2012,2013,67,67, 
8N73248,2012,2013,67,67, 
8N73249,2012,2013,67,67, 
8N73250,2012,2016,67,67, 
8N73251,2013,2013,34,34, 
8N73252,2013,2015,34,332, 
8N73253,2013,2013,34,34, 
8N73254,2013,2013,34,34, 
8N73255,2013,2013,34,34, 
8N73256,2013,2013,34,34, 
8N73257,2013,2013,34,34, 
8N73258,2013,2013,34,34, 
8N73259,2013,2013,34,34, 
8N73260,2013,2013,34,34, 
8N73261,2013,2015,34,23,1
8N73262,2013,2013,34,34, 
8N73263,2013,2013,34,34, 
8N73264,2013,2013,34,34, 
8N73265,2013,2013,34,34, 
8N73266,2013,2016,34,34, 
8N73267,2013,2013,34,34, 
8N73268,2013,2014,34,34, 
8N73269,2013,2013,34,34, 
8N73271,2013,2014,34,34, 
8N73272,2013,2013,34,34, 
8N73273,2013,2013,34,34, 
8N73274,2013,2013,34,34, 
8N73275,2013,2013,34,34, 
8N73276,2013,2014,34,23,1
8N73277,2013,2013,34,34, 
8N73278,2013,2014,34,34, 
8N73279,2013,2013,34,34, 
8N73280,2013,2013,34,34, 
8N73281,2013,2013,34,34, 
8N73282,2013,2013,34,34, 
8N73283,2013,2013,34,23,1
8N73284,2013,2013,34,34, 
8N73285,2013,2013,34,34, 
8N73286,2013,2013,34,34, 
8N73287,2013,2013,34,34, 
8N73288,2013,2013,34,34, 
8N73289,2013,2013,34,34, 
8N73290,2013,2016,34,34, 
8N73291,2013,2014,23,23,1
8N73292,2013,2015,23,24,1
8N73293,2013,2014,23,23,1
8N73294,2013,2014,23,23,1
8N73295,2013,2013,23,23,1
8N73296,2013,2014,23,23,1
8N73297,2013,2013,23,23,1
8N73298,2013,2014,23,23,1
8N73299,2013,2014,23,23,1
8N73300,2013,2013,34,34, 
8N73301,2012,2014,68,68, 
8N73302,2012,2013,68,68, 
8N73303,2012,2014,68,68, 
8N73304,2012,2013,68,68, 
8N73305,2012,2014,68,68, 
8N73306,2012,2014,68,68, 
8N73307,2012,2013,68,68, 
8N73308,2012,2015,68,68, 
8N73309,2012,2013,68,68, 
8N73310,2012,2015,68,68, 
8N73311,2012,2014,68,68, 
8N73312,2012,2013,68,68, 
8N73313,2012,2014,68,68, 
8N73314,2012,2014,68,68, 
8N73315,2012,2014,691,691, 
8N73316,2012,2014,691,691, 
8N73317,2012,2015,691,691, 
8N73318,2012,2014,68,68, 
8N73319,2012,2015,68,68, 
8N73320,2012,2014,68,68, 
8N73321,2012,2015,46,46, 
8N73322,2012,2013,46,46, 
8N73323,2012,2013,46,46, 
8N73324,2012,2013,46,46, 
8N73325,2012,2013,46,46, 
8N73326,2012,2014,46,46, 
8N73327,2012,2015,46,46, 
8N73328,2012,2014,46,46, 
8N73329,2012,2014,46,46, 
8N73330,2012,2013,46,46, 
8N73331,2012,2013,46,46, 
8N73332,2012,2015,91,91, 
8N73333,2012,2013,91,91, 
8N73334,2012,2013,91,91, 
8N73335,2012,2013,91,91, 
8N73336,2012,2013,91,91, 
8N73337,2012,2013,91,91, 
8N73338,2012,2015,91,91, 
8N73339,2012,2013,91,91, 
8N73340,2012,2013,91,91, 
8N73341,2012,2013,91,91, 
8N73342,2012,2013,91,91, 
8N73343,2012,2013,91,91, 
8N73344,2012,2015,91,91, 
8N73345,2012,2014,91,91, 
8N73346,2012,2013,91,91, 
8N73347,2012,2013,91,91, 
8N73348,2012,2013,91,91, 
8N73349,2012,2013,91,91, 
8N73350,2012,2013,91,91, 
8N73351,2012,2013,46,46, 
8N73352,2012,2013,42,42, 
8N73353,2012,2013,42,42, 
8N73354,2012,2014,42,42, 
8N73355,2012,2013,42,42, 
8N73356,2012,2015,93,93, 
8N73357,2012,2013,68,68, 
8N73358,2012,2013,68,68, 
8N73359,2013,2016,23,23,1
8N73360,2013,2014,23,23,1
8N73361,2013,2014,23,23,1
8N73362,2013,2013,23,23,1
8N73363,2013,2014,23,23,1
8N73364,2013,2013,23,23,1
8N73365,2013,2013,23,23,1
8N73366,2013,2014,23,23,1
8N73367,2013,2015,23,23,1
8N73368,2013,2014,23,23,1
8N73369,2013,2014,23,23,1
8N73370,2013,2016,24,23,1
8N73371,2013,2013,24,24,1
8N73372,2013,2014,24,23,1
8N73373,2013,2013,24,24,1
8N73374,2013,2013,23,23,1
8N73375,2013,2014,23,23,1
8N73376,2013,2014,23,23,1
8N73377,2013,2013,23,23,1
8N73378,2013,2013,23,23,1
8N73379,2013,2014,23,24,1
8N73380,2013,2013,23,23,1
8N73381,2013,2013,35,35, 
8N73382,2013,2013,35,35, 
8N73383,2013,2015,35,28,1
8N73384,2013,2013,35,35, 
8N73385,2013,2013,35,35, 
8N73386,2013,2013,35,35, 
8N73387,2013,2013,35,35, 
8N73388,2013,2013,35,35, 
8N73389,2013,2014,35,35, 
8N73390,2013,2013,35,35, 
8N73391,2013,2014,35,35, 
8N73392,2013,2013,35,35, 
8N73393,2013,2013,35,35, 
8N73394,2013,2013,35,35, 
8N73395,2013,2013,35,35, 
8N73396,2013,2013,23,23,1
8N73397,2013,2013,23,23,1
8N73398,2013,2015,23,23,1
8N73399,2013,2013,23,23,1
8N73400,2013,2013,23,23,1
8N73401,2012,2013,26,26,1
8N73402,2012,2014,26,26,1
8N73403,2012,2012,26,26,1
8N73404,2011,2014,26,26,1
8N73405,2012,2012,26,26,1
8N73406,2012,2014,26,26,1
8N73407,2012,2014,26,26,1
8N73408,2012,2012,26,26,1
8N73409,2012,2013,26,26,1
8N73410,2012,2012,26,26,1
8N73411,2012,2012,26,26,1
8N73412,2012,2012,26,26,1
8N73413,2012,2012,26,26,1
8N73414,2012,2012,26,26,1
8N73415,2012,2012,26,26,1
8N73416,2012,2012,26,26,1
8N73417,2012,2012,28,28,1
8N73418,2012,2012,28,28,1
8N73419,2012,2012,28,28,1
8N73420,2012,2014,28,27,1
8N73421,2012,2012,28,28,1
8N73422,2012,2012,28,28,1
8N73423,2012,2013,28,28,1
8N73424,2012,2012,28,28,1
8N73425,2012,2014,28,28,1
8N73426,2012,2012,22,22,1
8N73427,2012,2012,22,22,1
8N73428,2012,2012,22,22,1
8N73429,2012,2012,22,22,1
8N73430,2012,2013,60,60, 
8N73431,2012,2015,60,60, 
8N73432,2012,2014,60,60, 
8N73433,2012,2013,60,60, 
8N73434,2012,2013,60,60, 
8N73435,2012,2013,60,60, 
8N73436,2012,2013,60,60, 
8N73437,2012,2013,60,60, 
8N73438,2012,2013,60,60, 
8N73439,2012,2013,60,60, 
8N73440,2012,2013,60,60, 
8N73441,2012,2013,60,60, 
8N73442,2012,2013,60,60, 
8N73443,2012,2013,60,60, 
8N73444,2012,2015,60,60, 
8N73445,2012,2014,60,60, 
8N73446,2012,2014,60,60, 
8N73447,2012,2014,60,60, 
8N73448,2012,2013,60,60, 
8N73449,2012,2014,60,60, 
8N73450,2012,2014,60,60, 
8N73451,2012,2013,60,60, 
8N73452,2012,2013,60,60, 
8N73453,2012,2013,60,60, 
8N73454,2012,2015,60,60, 
8N73455,2012,2013,60,60, 
8N73456,2012,2013,60,60, 
8N73457,2012,2013,60,60, 
8N73458,2012,2013,60,60, 
8N73459,2012,2015,60,60, 
8N73460,2012,2014,60,60, 
8N73461,2012,2013,60,60, 
8N73462,2012,2013,60,60, 
8N73463,2012,2013,60,60, 
8N73464,2012,2014,60,60, 
8N73465,2012,2013,60,60, 
8N73466,2012,2013,60,60, 
8N73467,2012,2013,60,60, 
8N73468,2012,2013,60,60, 
8N73469,2012,2014,60,60, 
8N73470,2012,2013,60,60, 
8N73471,2012,2013,60,60, 
8N73472,2012,2013,60,60, 
8N73473,2012,2014,60,60, 
8N73474,2012,2015,60,60, 
8N73475,2012,2013,60,60, 
8N73476,2012,2013,60,60, 
8N73477,2012,2013,60,60, 
8N73478,2012,2013,60,60, 
8N73479,2012,2013,60,60, 
8N73480,2012,2015,60,60, 
8N73481,2012,2014,60,60, 
8N73482,2012,2013,60,60, 
8N73483,2012,2014,60,60, 
8N73484,2012,2013,60,60, 
8N73485,2012,2013,60,60, 
8N73486,2012,2013,60,60, 
8N73487,2012,2013,60,60, 
8N73488,2012,2014,60,60, 
8N73489,2012,2014,61,61, 
8N73490,2012,2013,61,61, 
8N73491,2012,2013,61,61, 
8N73492,2012,2014,61,61, 
8N73493,2012,2013,61,61, 
8N73494,2012,2013,61,61, 
8N73495,2012,2013,61,61, 
8N73496,2012,2013,61,61, 
8N73497,2012,2013,61,61, 
8N73498,2012,2014,61,61, 
8N73499,2012,2013,61,61, 
8N73500,2012,2014,61,61, 
8N73501,2012,2013,27,27,1
8N73502,2012,2013,27,27,1
8N73503,2012,2013,27,27,1
8N73504,2012,2013,27,27,1
8N73505,2012,2013,27,27,1
8N73506,2012,2015,27,27,1
8N73507,2012,2013,26,26,1
8N73508,2012,2016,26,26,1
8N73509,2012,2013,27,27,1
8N73510,2012,2013,27,27,1
8N73511,2012,2014,332,332, 
8N73512,2012,2014,332,332, 
8N73513,2012,2015,332,332, 
8N73514,2012,2013,332,332, 
8N73515,2012,2016,332,332, 
8N73516,2012,2013,28,28,1
8N73519,2012,2013,27,27,1
8N73521,2012,2013,27,27,1
8N73524,2012,2013,27,27,1
8N73525,2012,2013,26,37,1
8N73526,2012,2013,26,26,1
8N73527,2012,2013,26,26,1
8N73528,2012,2013,26,26,1
8N73529,2012,2014,26,26,1
8N73530,2012,2014,26,26,1
8N73531,2013,2013,20,20,1
8N73532,2013,2013,20,20,1
8N73533,2013,2016,20,27,1
8N73534,2013,2013,20,20,1
8N73535,2013,2013,20,20,1
8N73536,2013,2013,20,20,1
8N73537,2013,2013,20,20,1
8N73538,2013,2014,26,26,1
8N73539,2013,2013,26,26,1
8N73540,2013,2013,26,26,1
8N73541,2013,2014,26,26,1
8N73542,2013,2014,26,23,1
8N73543,2013,2013,28,28,1
8N73544,2013,2014,28,27,1
8N73545,2013,2013,28,28,1
8N73546,2013,2014,28,27,1
8N73547,2013,2013,28,28,1
8N73548,2013,2013,27,27,1
8N73549,2013,2013,27,27,1
8N73550,2013,2013,27,27,1
8N73551,2013,2013,27,27,1
8N73552,2013,2013,27,27,1
8N73553,2013,2013,27,27,1
8N73554,2013,2013,27,27,1
8N73555,2013,2013,27,27,1
8N73556,2013,2013,26,26,1
8N73557,2013,2013,26,26,1
8N73558,2013,2013,28,28,1
8N73559,2013,2013,28,28,1
8N73560,2013,2013,28,28,1
8N73561,2013,2013,28,28,1
8N73562,2013,2013,28,28,1
8N73563,2013,2013,28,28,1
8N73564,2013,2016,28,28,1
8N73565,2013,2015,28,28,1
8N73566,2013,2013,28,28,1
8N73567,2013,2013,28,28,1
8N73568,2013,2016,28,28,1
8N73569,2013,2013,28,28,1
8N73570,2013,2013,28,28,1
8N73571,2013,2013,28,28,1
8N73572,2013,2013,28,28,1
8N73573,2013,2016,28,28,1
8N73574,2013,2013,28,27,1
8N73575,2013,2013,28,28,1
8N73576,2013,2014,22,24,1
8N73577,2013,2013,22,22,1
8N73578,2013,2013,22,22,1
8N73579,2013,2013,22,22,1
8N73580,2012,2013,22,22,1
8N73581,2013,2014,27,27,1
8N73582,2013,2013,27,27,1
8N73583,2013,2013,27,27,1
8N73584,2013,2013,27,27,1
8N73585,2013,2013,27,27,1
8N73586,2013,2014,27,27,1
8N73587,2013,2013,27,27,1
8N73588,2013,2014,27,27,1
8N73589,2013,2016,27,27,1
8N73590,2013,2013,27,27,1
8N73591,2013,2013,27,27,1
8N73592,2013,2013,27,27,1
8N73593,2013,2013,27,27,1
8N73594,2013,2013,26,26,1
8N73595,2013,2013,26,26,1
8N73596,2013,2013,26,26,1
8N73597,2013,2013,26,26,1
8N73598,2013,2013,20,20,1
8N73599,2013,2013,20,20,1
8N73600,2013,2013,26,26,1
8N73601,2012,2013,67,67, 
8N73602,2012,2016,67,67, 
8N73603,2012,2013,67,67, 
8N73604,2012,2016,67,67, 
8N73605,2012,2015,67,67, 
8N73606,2012,2014,67,67, 
8N73607,2012,2013,67,67, 
8N73608,2012,2014,67,67, 
8N73609,2012,2015,67,67, 
8N73610,2012,2014,67,67, 
8N73611,2012,2013,67,67, 
8N73612,2012,2016,67,67, 
8N73613,2012,2013,67,67, 
8N73614,2012,2013,67,67, 
8N73615,2012,2013,67,67, 
8N73616,2012,2014,67,67, 
8N73617,2012,2016,67,67, 
8N73618,2012,2015,63,63, 
8N73619,2012,2014,63,63, 
8N73620,2012,2013,63,63, 
8N73621,2012,2014,63,63, 
8N73622,2012,2014,63,63, 
8N73623,2012,2015,63,63, 
8N73624,2012,2014,63,63, 
8N73625,2012,2013,63,63, 
8N73626,2012,2015,63,60, 
8N73627,2012,2013,63,63, 
8N73628,2012,2015,63,63, 
8N73629,2012,2013,63,63, 
8N73630,2012,2015,63,63, 
8N73631,2012,2014,63,63, 
8N73632,2012,2013,63,63, 
8N73633,2012,2014,63,63, 
8N73634,2012,2014,63,63, 
8N73635,2012,2013,63,63, 
8N73636,2012,2014,63,63, 
8N73637,2012,2014,63,63, 
8N73638,2012,2013,63,63, 
8N73639,2012,2013,63,63, 
8N73640,2012,2013,63,63, 
8N73641,2012,2013,63,63, 
8N73642,2012,2013,63,63, 
8N73643,2012,2013,63,63, 
8N73644,2012,2015,63,63, 
8N73645,2012,2013,63,63, 
8N73646,2012,2014,63,63, 
8N73647,2012,2013,63,63, 
8N73648,2012,2013,63,63, 
8N73649,2012,2015,63,63, 
8N73650,2012,2013,63,63, 
8N73651,2012,2013,63,63, 
8N73652,2012,2015,63,63, 
8N73653,2012,2013,63,63, 
8N73654,2012,2015,63,63, 
8N73655,2012,2015,63,63, 
8N73656,2012,2014,63,63, 
8N73657,2012,2015,63,63, 
8N73658,2012,2015,63,63, 
8N73659,2012,2015,63,63, 
8N73660,2012,2014,63,63, 
8N73661,2012,2013,63,63, 
8N73662,2012,2013,63,63, 
8N73663,2012,2014,63,63, 
8N73664,2012,2013,63,63, 
8N73665,2012,2014,63,63, 
8N73666,2012,2015,63,63, 
8N73667,2012,2013,63,63, 
8N73668,2012,2014,63,63, 
8N73669,2012,2013,63,63, 
8N73670,2012,2013,63,63, 
8N73671,2012,2013,63,63, 
8N73672,2012,2013,63,63, 
8N73673,2012,2013,63,63, 
8N73674,2012,2014,63,63, 
8N73675,2012,2013,63,63, 
8N73676,2012,2015,63,63, 
8N73677,2012,2014,63,63, 
8N73678,2012,2015,63,63, 
8N73679,2012,2013,63,63, 
8N73680,2012,2013,63,63, 
8N73681,2012,2013,63,63, 
8N73682,2012,2013,63,63, 
8N73683,2012,2013,63,63, 
8N73684,2012,2013,63,63, 
8N73685,2012,2013,63,63, 
8N73686,2012,2013,63,63, 
8N73687,2012,2014,63,63, 
8N73688,2012,2013,63,63, 
8N73689,2012,2013,63,63, 
8N73690,2012,2013,63,63, 
8N73691,2012,2013,63,63, 
8N73692,2012,2013,63,63, 
8N73693,2012,2013,63,63, 
8N73694,2012,2013,63,63, 
8N73695,2012,2013,63,63, 
8N73696,2012,2013,63,63, 
8N73697,2012,2013,63,63, 
8N73698,2012,2013,63,63, 
8N73699,2012,2013,63,63, 
8N73700,2012,2013,63,63, 
8N73701,2013,2013,67,67, 
8N73702,2013,2013,67,67, 
8N73703,2013,2013,67,67, 
8N73704,2013,2013,67,67, 
8N73705,2013,2013,67,67, 
8N73706,2013,2013,67,67, 
8N73707,2013,2013,67,67, 
8N73708,2013,2013,67,67, 
8N73709,2013,2013,67,67, 
8N73710,2013,2013,67,67, 
8N73711,2013,2013,67,67, 
8N73712,2013,2013,67,67, 
8N73713,2013,2013,67,67, 
8N73714,2013,2013,67,67, 
8N73715,2013,2013,67,67, 
8N73716,2013,2013,67,67, 
8N73717,2013,2013,67,67, 
8N73718,2013,2013,67,67, 
8N73719,2013,2013,67,67, 
8N73720,2013,2013,67,67, 
8N73721,2013,2013,67,67, 
8N73722,2013,2015,67,67, 
8N73723,2013,2013,67,67, 
8N73724,2013,2015,67,67, 
8N73725,2013,2013,67,67, 
8N73726,2013,2013,67,67, 
8N73727,2013,2013,67,67, 
8N73728,2013,2013,67,67, 
8N73729,2013,2013,67,67, 
8N73730,2013,2013,67,67, 
8N73731,2013,2013,67,67, 
8N73732,2013,2013,67,67, 
8N73733,2013,2013,67,67, 
8N73734,2013,2013,67,67, 
8N73735,2013,2013,67,67, 
8N73736,2013,2013,67,67, 
8N73737,2013,2013,67,67, 
8N73738,2013,2013,67,67, 
8N73739,2013,2013,67,67, 
8N73740,2013,2015,67,67, 
8N73741,2013,2013,67,67, 
8N73742,2013,2013,67,67, 
8N73743,2013,2013,67,67, 
8N73744,2013,2013,67,67, 
8N73745,2013,2013,67,67, 
8N73746,2013,2013,67,67, 
8N73747,2013,2013,67,67, 
8N73748,2013,2013,67,67, 
8N73749,2013,2013,67,67, 
8N73750,2013,2013,67,67, 
8N73751,2013,2013,67,67, 
8N73752,2013,2013,67,67, 
8N73753,2013,2013,67,67, 
8N73754,2013,2013,67,67, 
8N73755,2013,2013,67,67, 
8N73756,2013,2014,67,691, 
8N73757,2013,2013,67,67, 
8N73758,2013,2013,67,67, 
8N73759,2013,2013,67,67, 
8N73760,2013,2013,67,67, 
8N73761,2013,2013,67,67, 
8N73762,2013,2013,67,67, 
8N73763,2013,2014,67,67, 
8N73764,2013,2013,67,67, 
8N73765,2013,2013,67,67, 
8N73766,2013,2013,67,67, 
8N73767,2013,2014,46,46, 
8N73768,2013,2014,46,46, 
8N73769,2013,2014,46,46, 
8N73770,2013,2015,46,46, 
8N73771,2013,2014,46,46, 
8N73772,2013,2014,46,46, 
8N73773,2013,2014,46,46, 
8N73774,2013,2014,46,46, 
8N73775,2013,2015,46,46, 
8N73776,2013,2015,46,46, 
8N73777,2013,2014,46,46, 
8N73778,2013,2014,46,46, 
8N73779,2013,2015,46,46, 
8N73780,2013,2015,46,46, 
8N73781,2013,2014,46,46, 
8N73782,2013,2014,46,46, 
8N73783,2013,2015,46,46, 
8N73784,2013,2015,46,46, 
8N73785,2013,2014,46,46, 
8N73786,2013,2014,46,46, 
8N73787,2013,2014,45,45, 
8N73788,2013,2014,45,45, 
8N73789,2013,2014,45,45, 
8N73790,2013,2014,45,45, 
8N73791,2013,2014,45,45, 
8N73792,2014,2014,68,68, 
8N73793,2013,2015,68,68, 
8N73794,2013,2015,68,68, 
8N73795,2013,2014,68,68, 
8N73796,2013,2014,68,68, 
8N73797,2013,2014,68,68, 
8N73798,2013,2014,68,68, 
8N73799,2013,2014,68,68, 
8N73800,2013,2015,68,68, 
8N73804,2013,2013,38,38,1
8N73805,2013,2013,38,38,1
8N73806,2013,2013,22,22,1
8N73807,2013,2013,22,22,1
8N73808,2013,2013,22,22,1
8N73809,2013,2013,22,22,1
8N73810,2013,2015,22,24,1
8N73811,2013,2013,22,22,1
8N73812,2013,2013,27,27,1
8N73813,2013,2013,27,27,1
8N73814,2013,2013,27,27,1
8N73815,2013,2013,27,27,1
8N73816,2013,2013,27,27,1
8N73817,2013,2013,27,27,1
8N73818,2013,2016,27,27,1
8N73819,2013,2014,27,27,1
8N73820,2013,2014,27,27,1
8N73821,2013,2014,27,27,1
8N73822,2013,2013,27,27,1
8N73823,2013,2014,28,28,1
8N73824,2013,2016,28,28,1
8N73825,2013,2013,27,27,1
8N73826,2013,2013,27,27,1
8N73827,2013,2013,27,27,1
8N73828,2013,2013,27,27,1
8N73829,2013,2013,27,27,1
8N73830,2013,2013,27,27,1
8N73831,2013,2016,27,27,1
8N73832,2013,2013,27,27,1
8N73833,2013,2013,27,27,1
8N73834,2013,2013,27,27,1
8N73835,2013,2013,27,27,1
8N73836,2013,2013,26,26,1
8N73837,2013,2013,26,26,1
8N73838,2013,2013,26,26,1
8N73839,2013,2013,26,26,1
8N73840,2013,2013,26,26,1
8N73841,2013,2013,26,26,1
8N73842,2013,2013,26,26,1
8N73843,2013,2013,26,26,1
8N73844,2013,2013,26,26,1
8N73845,2013,2013,26,26,1
8N73847,2013,2013,26,26,1
8N73848,2013,2013,26,26,1
8N73849,2013,2013,26,26,1
8N73850,2013,2013,26,26,1
8N73851,2013,2013,26,26,1
8N73852,2013,2015,26,23,1
8N73853,2013,2013,26,26,1
8N73854,2013,2013,26,26,1
8N73855,2013,2013,26,26,1
8N73856,2013,2013,26,26,1
8N73857,2013,2013,26,26,1
8N73858,2013,2013,26,26,1
8N73859,2013,2013,26,26,1
8N73860,2013,2013,26,26,1
8N73861,2013,2013,26,26,1
8N73862,2013,2013,26,26,1
8N73863,2013,2013,26,26,1
8N73864,2013,2013,26,26,1
8N73865,2013,2013,26,26,1
8N73866,2013,2013,26,26,1
8N73867,2013,2013,26,26,1
8N73868,2013,2013,26,26,1
8N73869,2013,2013,20,20,1
8N73870,2013,2013,20,20,1
8N73871,2013,2013,20,20,1
8N73872,2013,2013,20,28,1
8N73873,2013,2013,27,27,1
8N73874,2013,2013,27,27,1
8N73875,2013,2014,27,27,1
8N73876,2013,2014,27,27,1
8N73877,2013,2013,27,27,1
8N73878,2013,2013,27,27,1
8N73879,2013,2013,27,27,1
8N73880,2013,2013,27,27,1
8N73881,2013,2013,27,27,1
8N73882,2013,2013,27,27,1
8N73883,2013,2013,27,27,1
8N73884,2013,2013,27,27,1
8N73885,2013,2015,27,27,1
8N73886,2013,2013,27,27,1
8N73887,2013,2013,27,27,1
8N73888,2013,2013,38,38,1
8N73889,2013,2013,38,38,1
8N73890,2013,2014,38,38,1
8N73891,2013,2013,38,38,1
8N73892,2013,2013,38,38,1
8N73893,2013,2013,28,28,1
8N73894,2013,2013,28,90,1
8N73895,2013,2013,28,28,1
8N73896,2013,2013,28,28,1
8N73897,2013,2016,28,28,1
8N73898,2013,2013,28,28,1
8N73899,2013,2013,28,28,1
8N73900,2013,2013,28,28,1
8N73901,2013,2014,60,60, 
8N73902,2013,2014,60,60, 
8N73903,2013,2014,60,60, 
8N73904,2013,2014,60,60, 
8N73905,2013,2015,60,60, 
8N73906,2013,2014,60,60, 
8N73907,2013,2014,60,60, 
8N73908,2013,2014,60,60, 
8N73909,2013,2014,60,60, 
8N73910,2013,2014,60,60, 
8N73911,2013,2014,60,60, 
8N73912,2013,2014,60,60, 
8N73913,2013,2014,60,60, 
8N73914,2013,2014,60,60, 
8N73915,2013,2014,60,60, 
8N73916,2013,2014,60,60, 
8N73917,2013,2014,60,60, 
8N73918,2013,2014,60,60, 
8N73919,2013,2014,60,60, 
8N73920,2013,2014,60,60, 
8N73921,2013,2014,60,60, 
8N73922,2013,2014,60,60, 
8N73923,2013,2014,60,60, 
8N73924,2013,2014,60,60, 
8N73925,2013,2015,60,60, 
8N73926,2013,2014,60,60, 
8N73927,2013,2014,60,60, 
8N73928,2013,2014,60,60, 
8N73929,2013,2014,60,60, 
8N73930,2013,2014,61,61, 
8N73931,2013,2014,61,61, 
8N73932,2013,2014,61,61, 
8N73933,2013,2014,61,61, 
8N73934,2013,2014,61,61, 
8N73935,2013,2014,61,61, 
8N73936,2013,2014,61,61, 
8N73937,2013,2014,61,61, 
8N73938,2013,2014,61,61, 
8N73939,2013,2014,61,61, 
8N73940,2013,2014,61,61, 
8N73941,2013,2014,61,61, 
8N73942,2013,2014,61,61, 
8N73943,2013,2014,61,61, 
8N73944,2013,2014,61,61, 
8N73945,2013,2014,61,61, 
8N73946,2013,2014,61,61, 
8N73947,2013,2014,61,61, 
8N73948,2013,2014,61,61, 
8N73949,2013,2014,61,61, 
8N73950,2013,2014,61,61, 
8N73951,2013,2014,61,61, 
8N73952,2013,2014,61,61, 
8N73953,2013,2014,61,61, 
8N73954,2013,2014,61,61, 
8N73955,2013,2014,61,61, 
8N73956,2013,2014,61,61, 
8N73957,2013,2014,61,61, 
8N73958,2013,2014,61,61, 
8N73959,2013,2014,61,61, 
8N73960,2013,2014,61,61, 
8N73961,2013,2014,61,61, 
8N73962,2013,2014,61,61, 
8N73963,2013,2014,61,61, 
8N73964,2013,2014,61,61, 
8N73965,2013,2014,61,61, 
8N73966,2013,2014,61,61, 
8N73967,2013,2014,61,61, 
8N73968,2013,2014,61,61, 
8N73969,2013,2014,61,61, 
8N73970,2013,2015,61,61, 
8N73971,2013,2014,61,61, 
8N73972,2013,2014,61,61, 
8N73973,2013,2014,61,61, 
8N73974,2013,2014,61,61, 
8N73975,2013,2014,61,61, 
8N73976,2013,2014,61,61, 
8N73977,2013,2014,61,61, 
8N73978,2013,2014,61,61, 
8N73979,2013,2014,61,61, 
